header,class,mechanism,group
MEG_1157|Metals|Arsenic_resistance|Arsenic_resistance_protein|ARSC,Arsenic resistance,Arsenic resistance protein,ARSC
MEG_1158|Metals|Arsenic_resistance|Arsenic_resistance_protein|ARSC,Arsenic resistance,Arsenic resistance protein,ARSC
MEG_1159|Metals|Metal_resistance_|Arsenic_and_Antimony_transporting_ATPase|arsC,Metal resistance ,Arsenic and Antimony transporting ATPase,arsC
MEG_116|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,Aminoglycosides,Aminoglycoside N-acetyltransferases,AAC6-PRIME
MEG_1160|Metals|Metal_resistance_|Arsenic_and_Antimony_transporting_ATPase|arsC,Metal resistance ,Arsenic and Antimony transporting ATPase,arsC
MEG_1161|Metals|Metal_resistance_|Arsenic_and_Antimony_transporting_ATPase|arsC,Metal resistance ,Arsenic and Antimony transporting ATPase,arsC
MEG_1162|Metals|Metal_resistance_|Arsenic_and_Antimony_transporting_ATPase|arsC,Metal resistance ,Arsenic and Antimony transporting ATPase,arsC
MEG_1163|Metals|Arsenic_resistance|Arsenic_resistance_protein|ARSC,Arsenic resistance,Arsenic resistance protein,ARSC
MEG_1164|Metals|Arsenic_resistance|Arsenic_resistance_protein|ARSC,Arsenic resistance,Arsenic resistance protein,ARSC
MEG_1165|Metals|Arsenic_resistance|Arsenic_resistance_protein|ARSC,Arsenic resistance,Arsenic resistance protein,ARSC
MEG_1166|Metals|Arsenic_resistance|Arsenic_resistance_protein|ARSC,Arsenic resistance,Arsenic resistance protein,ARSC
MEG_1167|Metals|Arsenic_resistance|Arsenic_resistance_protein|ARSD,Arsenic resistance,Arsenic resistance protein,ARSD
MEG_1168|Metals|Metal_resistance_|Arsenic_and_Antimony_transporting_ATPase|arsD,Metal resistance ,Arsenic and Antimony transporting ATPase,arsD
MEG_1169|Biocides|Naphthoquinone|Naphthoquinone_resistance_protein|arsH,Naphthoquinone,Naphthoquinone resistance protein,arsH
MEG_117|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,Aminoglycosides,Aminoglycoside N-acetyltransferases,AAC6-PRIME
MEG_1170|Metals|Arsenic_resistance|Arsenic_resistance_protein|ARSH,Arsenic resistance,Arsenic resistance protein,ARSH
MEG_1171|Metals|Arsenic_resistance|Arsenic_resistance_protein|ARSM,Arsenic resistance,Arsenic resistance protein,ARSM
MEG_1172|Metals|Arsenic_resistance|Arsenic_resistance_protein|ARSP,Arsenic resistance,Arsenic resistance protein,ARSP
MEG_1173|Metals|Metal_resistance_|Bismuth_and_Antimony_and_Arsenic_resistance_protein|arsR,Metal resistance ,Bismuth and Antimony and Arsenic resistance protein,arsR
MEG_1174|Metals|Arsenic_resistance|Arsenic_resistance_regulator|ARSR,Arsenic resistance,Arsenic resistance regulator,ARSR
MEG_1175|Metals|Arsenic_resistance|Arsenic_resistance_regulator|ARSR,Arsenic resistance,Arsenic resistance regulator,ARSR
MEG_1176|Metals|Arsenic_resistance|Arsenic_resistance_regulator|ARSR,Arsenic resistance,Arsenic resistance regulator,ARSR
MEG_1177|Metals|Metal_resistance_|Bismuth_and_Antimony_and_Arsenic_resistance_protein|arsR,Metal resistance ,Bismuth and Antimony and Arsenic resistance protein,arsR
MEG_1178|Metals|Metal_resistance_|Bismuth_and_Antimony_and_Arsenic_resistance_protein|arsR,Metal resistance ,Bismuth and Antimony and Arsenic resistance protein,arsR
MEG_1179|Metals|Metal_resistance_|Bismuth_and_Antimony_and_Arsenic_resistance_protein|arsR,Metal resistance ,Bismuth and Antimony and Arsenic resistance protein,arsR
MEG_118|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,Aminoglycosides,Aminoglycoside N-acetyltransferases,AAC6-PRIME
MEG_1180|Metals|Arsenic_resistance|Arsenic_resistance_protein|ARST,Arsenic resistance,Arsenic resistance protein,ARST
MEG_1181|Drugs|Multi-drug_resistance|MDR_regulator|ASMA,Multi-drug resistance,MDR regulator,ASMA
MEG_1182|Drugs|Multi-drug_resistance|MDR_regulator|ASMA,Multi-drug resistance,MDR regulator,ASMA
MEG_1183|Biocides|Acid_resistance|Acid_resistance_protein|ASR,Acid resistance,Acid resistance protein,ASR
MEG_1184|Biocides|Acid_resistance|Acid_resistance_protein|ASR,Acid resistance,Acid resistance protein,ASR
MEG_1185|Drugs|betalactams|Class_A_betalactamases|AST,betalactams,Class A betalactamases,AST
MEG_1186|Drugs|betalactams|Class_A_betalactamases|AXC,betalactams,Class A betalactamases,AXC
MEG_1187|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pump|AXY,Drug and biocide resistance,Drug and biocide RND efflux pump,AXY
MEG_1188|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pump|AXY|RequiresSNPConfirmation,Drug and biocide resistance,Drug and biocide RND efflux pump,AXY
MEG_1189|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pump|AXY,Drug and biocide resistance,Drug and biocide RND efflux pump,AXY
MEG_119|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,Aminoglycosides,Aminoglycoside N-acetyltransferases,AAC6-PRIME
MEG_1190|Drugs|betalactams|Class_C_betalactamases|AZECL,betalactams,Class C betalactamases,AZECL
MEG_1191|Drugs|Bacitracin|Undecaprenyl_pyrophosphate_phosphatase|BACA,Bacitracin,Undecaprenyl pyrophosphate phosphatase,BACA
MEG_1192|Drugs|Bacitracin|Undecaprenyl_pyrophosphate_phosphatase|BACA,Bacitracin,Undecaprenyl pyrophosphate phosphatase,BACA
MEG_1193|Drugs|Bacitracin|Undecaprenyl_pyrophosphate_phosphatase|BACA,Bacitracin,Undecaprenyl pyrophosphate phosphatase,BACA
MEG_1194|Drugs|Bacitracin|Undecaprenyl_pyrophosphate_phosphatase|BACA,Bacitracin,Undecaprenyl pyrophosphate phosphatase,BACA
MEG_1195|Multi-compound|Biocide_and_metal_resistance_|Biocide_and_metal_resistance_regulator|baeR,Biocide and metal resistance ,Biocide and metal resistance regulator,baeR
MEG_1196|Multi-compound|Biocide_and_metal_resistance_|Biocide_and_metal_resistance_regulator|baeR,Biocide and metal resistance ,Biocide and metal resistance regulator,baeR
MEG_1197|Multi-compound|Biocide_and_metal_resistance_|Biocide_and_metal_resistance_regulator|baeS,Biocide and metal resistance ,Biocide and metal resistance regulator,baeS
MEG_1198|Multi-compound|Biocide_and_metal_resistance_|Biocide_and_metal_resistance_regulator|baeS,Biocide and metal resistance ,Biocide and metal resistance regulator,baeS
MEG_1199|Multi-compound|Biocide_and_metal_resistance_|Biocide_and_metal_resistance_regulator|baeS,Biocide and metal resistance ,Biocide and metal resistance regulator,baeS
MEG_12|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3,Aminoglycosides,Aminoglycoside N-acetyltransferases,AAC3
MEG_120|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,Aminoglycosides,Aminoglycoside N-acetyltransferases,AAC6-PRIME
MEG_1200|Drugs|Bacitracin|Undecaprenyl_pyrophosphate_phosphatase|BAHA,Bacitracin,Undecaprenyl pyrophosphate phosphatase,BAHA
MEG_1201|Drugs|betalactams|Class_D_betalactamases|BAT,betalactams,Class D betalactamases,BAT
MEG_1202|Drugs|betalactams|Class_A_betalactamases|BBI,betalactams,Class A betalactamases,BBI
MEG_1203|Drugs|betalactams|Class_B_betalactamases|BC,betalactams,Class B betalactamases,BC
MEG_1204|Drugs|betalactams|Class_B_betalactamases|BCII,betalactams,Class B betalactamases,BCII
MEG_1205|Drugs|betalactams|Class_B_betalactamases|BCII,betalactams,Class B betalactamases,BCII
MEG_1206|Drugs|betalactams|Class_B_betalactamases|BCII,betalactams,Class B betalactamases,BCII
MEG_1207|Drugs|betalactams|Class_B_betalactamases|BCII,betalactams,Class B betalactamases,BCII
MEG_1208|Drugs|betalactams|Class_B_betalactamases|BCII,betalactams,Class B betalactamases,BCII
MEG_1209|Drugs|betalactams|Class_A_betalactamases|BCL,betalactams,Class A betalactamases,BCL
MEG_121|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,Aminoglycosides,Aminoglycoside N-acetyltransferases,AAC6-PRIME
MEG_1210|Drugs|betalactams|Class_A_betalactamases|BCL,betalactams,Class A betalactamases,BCL
MEG_1211|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pump|BCR,Drug and biocide resistance,Drug and biocide MFS efflux pump,BCR
MEG_1212|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pump|BCR,Drug and biocide resistance,Drug and biocide MFS efflux pump,BCR
MEG_1213|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pump|BCR,Drug and biocide resistance,Drug and biocide MFS efflux pump,BCR
MEG_1214|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pump|BCR,Drug and biocide resistance,Drug and biocide MFS efflux pump,BCR
MEG_1215|Drugs|Drug_and_biocide_resistance|Drug_and_biocide_ABC_efflux_pump|BCRA,Drug and biocide resistance,Drug and biocide ABC efflux pump,BCRA
MEG_1216|Drugs|Drug_and_biocide_resistance|Drug_and_biocide_ABC_efflux_pump|BCRB,Drug and biocide resistance,Drug and biocide ABC efflux pump,BCRB
MEG_1217|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pump|bcrC,Drug and biocide resistance,Drug and biocide SMR efflux pump,bcrC
MEG_1218|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pump|bcrC,Drug and biocide resistance,Drug and biocide SMR efflux pump,bcrC
MEG_1219|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pump|bcrC,Drug and biocide resistance,Drug and biocide SMR efflux pump,bcrC
MEG_122|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,Aminoglycosides,Aminoglycoside N-acetyltransferases,AAC6-PRIME
MEG_1220|Drugs|Bacitracin|Undecaprenyl_pyrophosphate_phosphatase|BCRC,Bacitracin,Undecaprenyl pyrophosphate phosphatase,BCRC
MEG_1221|Drugs|betalactams|Class_A_betalactamases|BEL,betalactams,Class A betalactamases,BEL
MEG_1222|Drugs|betalactams|Class_A_betalactamases|BEL,betalactams,Class A betalactamases,BEL
MEG_1223|Drugs|betalactams|Class_A_betalactamases|BEL,betalactams,Class A betalactamases,BEL
MEG_1224|Drugs|betalactams|Class_A_betalactamases|BEL,betalactams,Class A betalactamases,BEL
MEG_1225|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pump|BEPC,Drug and biocide resistance,Drug and biocide RND efflux pump,BEPC
MEG_1226|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pump|BEPD,Drug and biocide resistance,Drug and biocide RND efflux pump,BEPD
MEG_1227|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pump|BEPE,Drug and biocide resistance,Drug and biocide RND efflux pump,BEPE
MEG_1228|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pump|BEPF,Drug and biocide resistance,Drug and biocide RND efflux pump,BEPF
MEG_1229|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pump|BEPG,Drug and biocide resistance,Drug and biocide RND efflux pump,BEPG
MEG_123|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,Aminoglycosides,Aminoglycoside N-acetyltransferases,AAC6-PRIME
MEG_1230|Drugs|betalactams|Class_A_betalactamases|BES,betalactams,Class A betalactamases,BES
MEG_1231|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MATE_efflux_pump|BEXA,Drug and biocide resistance,Drug and biocide MATE efflux pump,BEXA
MEG_1232|Metals|Iron_resistance|Iron_bacterioferritin_resistance_protein|BFRA,Iron resistance,Iron bacterioferritin resistance protein,BFRA
MEG_1233|Metals|Copper_resistance_|Copper_resistance_regulator|BHSA,Copper resistance ,Copper resistance regulator,BHSA
MEG_1234|Drugs|betalactams|Class_A_betalactamases|BIC,betalactams,Class A betalactamases,BIC
MEG_1235|Drugs|betalactams|Class_C_betalactamases|BIL,betalactams,Class C betalactamases,BIL
MEG_1236|Drugs|betalactams|Class_B_betalactamases|BJP1,betalactams,Class B betalactamases,BJP1
MEG_1237|Drugs|betalactams|Class_B_betalactamases|BJP1,betalactams,Class B betalactamases,BJP1
MEG_1238|Drugs|betalactams|Class_A_betalactamases|BKC,betalactams,Class A betalactamases,BKC
MEG_1239|Drugs|betalactams|Class_A_betalactamases|BLA1,betalactams,Class A betalactamases,BLA1
MEG_124|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,Aminoglycosides,Aminoglycoside N-acetyltransferases,AAC6-PRIME
MEG_1240|Drugs|betalactams|Class_B_betalactamases|BLA2,betalactams,Class B betalactamases,BLA2
MEG_1241|Drugs|betalactams|Class_A_betalactamases|BLAA,betalactams,Class A betalactamases,BLAA
MEG_1242|Drugs|betalactams|Class_A_betalactamases|BLAA,betalactams,Class A betalactamases,BLAA
MEG_1243|Drugs|betalactams|Class_A_betalactamases|BLAA,betalactams,Class A betalactamases,BLAA
MEG_1244|Drugs|betalactams|Class_A_betalactamases|BLAA,betalactams,Class A betalactamases,BLAA
MEG_1245|Drugs|betalactams|Class_A_betalactamases|BLAA,betalactams,Class A betalactamases,BLAA
MEG_1246|Drugs|betalactams|Class_A_betalactamases|BLAA,betalactams,Class A betalactamases,BLAA
MEG_1247|Drugs|betalactams|Class_A_betalactamases|BLAA,betalactams,Class A betalactamases,BLAA
MEG_1248|Drugs|betalactams|Class_A_betalactamases|BLAA,betalactams,Class A betalactamases,BLAA
MEG_1249|Drugs|betalactams|Class_A_betalactamases|BLAA,betalactams,Class A betalactamases,BLAA
MEG_125|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,Aminoglycosides,Aminoglycoside N-acetyltransferases,AAC6-PRIME
MEG_1250|Drugs|betalactams|Class_A_betalactamases|BLAA,betalactams,Class A betalactamases,BLAA
MEG_1251|Drugs|betalactams|Class_A_betalactamases|BLAA,betalactams,Class A betalactamases,BLAA
MEG_1252|Drugs|betalactams|Class_B_betalactamases|BLAB,betalactams,Class B betalactamases,BLAB
MEG_1253|Drugs|betalactams|Class_B_betalactamases|BLAB,betalactams,Class B betalactamases,BLAB
MEG_1254|Drugs|betalactams|Class_B_betalactamases|BLAB,betalactams,Class B betalactamases,BLAB
MEG_1255|Drugs|betalactams|Class_B_betalactamases|BLAB,betalactams,Class B betalactamases,BLAB
MEG_1256|Drugs|betalactams|Class_B_betalactamases|BLAB,betalactams,Class B betalactamases,BLAB
MEG_1257|Drugs|betalactams|Class_B_betalactamases|BLAB,betalactams,Class B betalactamases,BLAB
MEG_1258|Drugs|betalactams|Class_B_betalactamases|BLAB,betalactams,Class B betalactamases,BLAB
MEG_1259|Drugs|betalactams|Class_B_betalactamases|BLAB,betalactams,Class B betalactamases,BLAB
MEG_126|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,Aminoglycosides,Aminoglycoside N-acetyltransferases,AAC6-PRIME
MEG_1260|Drugs|betalactams|Class_B_betalactamases|BLAB,betalactams,Class B betalactamases,BLAB
MEG_1261|Drugs|betalactams|Class_B_betalactamases|BLAB,betalactams,Class B betalactamases,BLAB
MEG_1262|Drugs|betalactams|Class_B_betalactamases|BLAB,betalactams,Class B betalactamases,BLAB
MEG_1263|Drugs|betalactams|Class_B_betalactamases|BLAB,betalactams,Class B betalactamases,BLAB
MEG_1264|Drugs|betalactams|Class_B_betalactamases|BLAB,betalactams,Class B betalactamases,BLAB
MEG_1265|Drugs|betalactams|Class_B_betalactamases|BLAB,betalactams,Class B betalactamases,BLAB
MEG_1266|Drugs|betalactams|Class_B_betalactamases|BLAB,betalactams,Class B betalactamases,BLAB
MEG_1267|Drugs|betalactams|Class_B_betalactamases|BLAB,betalactams,Class B betalactamases,BLAB
MEG_1268|Drugs|betalactams|Class_B_betalactamases|BLAB,betalactams,Class B betalactamases,BLAB
MEG_1269|Drugs|betalactams|Class_B_betalactamases|BLAB,betalactams,Class B betalactamases,BLAB
MEG_127|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,Aminoglycosides,Aminoglycoside N-acetyltransferases,AAC6-PRIME
MEG_1270|Drugs|betalactams|Class_B_betalactamases|BLAB,betalactams,Class B betalactamases,BLAB
MEG_1271|Drugs|betalactams|Class_B_betalactamases|BLAB,betalactams,Class B betalactamases,BLAB
MEG_1272|Drugs|betalactams|Class_C_betalactamases|BLAC,betalactams,Class C betalactamases,BLAC
MEG_1273|Drugs|betalactams|Class_C_betalactamases|BLAC,betalactams,Class C betalactamases,BLAC
MEG_1274|Drugs|betalactams|Class_A_betalactamases|BLACRP,betalactams,Class A betalactamases,BLACRP
MEG_1275|Drugs|betalactams|Class_C_betalactamases|BLAE,betalactams,Class C betalactamases,BLAE
MEG_1276|Drugs|betalactams|Class_B_betalactamases|BLAEAM,betalactams,Class B betalactamases,BLAEAM
MEG_1277|Drugs|betalactams|Class_C_betalactamases|BLAEC,betalactams,Class C betalactamases,BLAEC
MEG_1278|Drugs|betalactams|Class_C_betalactamases|BLAEC,betalactams,Class C betalactamases,BLAEC
MEG_1279|Drugs|betalactams|Class_C_betalactamases|BLAEC,betalactams,Class C betalactamases,BLAEC
MEG_128|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,Aminoglycosides,Aminoglycoside N-acetyltransferases,AAC6-PRIME
MEG_1280|Drugs|betalactams|Class_C_betalactamases|BLAEC,betalactams,Class C betalactamases,BLAEC
MEG_1281|Drugs|betalactams|Class_C_betalactamases|BLAEC,betalactams,Class C betalactamases,BLAEC
MEG_1282|Drugs|betalactams|Class_C_betalactamases|BLAEC,betalactams,Class C betalactamases,BLAEC
MEG_1283|Drugs|betalactams|Class_C_betalactamases|BLAEC,betalactams,Class C betalactamases,BLAEC
MEG_1284|Drugs|betalactams|Class_C_betalactamases|BLAEC,betalactams,Class C betalactamases,BLAEC
MEG_1285|Drugs|betalactams|Class_C_betalactamases|BLAEC,betalactams,Class C betalactamases,BLAEC
MEG_1286|Drugs|betalactams|Class_C_betalactamases|BLAEC,betalactams,Class C betalactamases,BLAEC
MEG_1287|Drugs|betalactams|Class_B_betalactamases|BLAECM,betalactams,Class B betalactamases,BLAECM
MEG_1288|Drugs|betalactams|Penicillin_binding_protein_regulator|BLAI,betalactams,Penicillin binding protein regulator,BLAI
MEG_1289|Drugs|betalactams|Penicillin_binding_protein_regulator|BLAI,betalactams,Penicillin binding protein regulator,BLAI
MEG_129|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,Aminoglycosides,Aminoglycoside N-acetyltransferases,AAC6-PRIME
MEG_1290|Drugs|betalactams|Penicillin_binding_protein_regulator|BLAI,betalactams,Penicillin binding protein regulator,BLAI
MEG_1291|Drugs|betalactams|Class_A_betalactamases|BLAL,betalactams,Class A betalactamases,BLAL
MEG_1292|Drugs|betalactams|Class_A_betalactamases|BLAL,betalactams,Class A betalactamases,BLAL
MEG_1293|Drugs|betalactams|Class_A_betalactamases|BLAL,betalactams,Class A betalactamases,BLAL
MEG_1294|Drugs|betalactams|Class_A_betalactamases|BLAP,betalactams,Class A betalactamases,BLAP
MEG_1295|Drugs|betalactams|Class_A_betalactamases|BLAP,betalactams,Class A betalactamases,BLAP
MEG_1296|Drugs|betalactams|Class_A_betalactamases|BLAPAM,betalactams,Class A betalactamases,BLAPAM
MEG_1297|Drugs|betalactams|Class_B_betalactamases|BLAPLA,betalactams,Class B betalactamases,BLAPLA
MEG_1298|Drugs|betalactams|Class_B_betalactamases|BLAPLA,betalactams,Class B betalactamases,BLAPLA
MEG_1299|Drugs|betalactams|Penicillin_binding_protein_regulator|BLAR,betalactams,Penicillin binding protein regulator,BLAR
MEG_13|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3,Aminoglycosides,Aminoglycoside N-acetyltransferases,AAC3
MEG_130|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,Aminoglycosides,Aminoglycoside N-acetyltransferases,AAC6-PRIME
MEG_1300|Drugs|betalactams|Penicillin_binding_protein_regulator|BLAR,betalactams,Penicillin binding protein regulator,BLAR
MEG_1301|Drugs|betalactams|Penicillin_binding_protein_regulator|BLAR,betalactams,Penicillin binding protein regulator,BLAR
MEG_1302|Drugs|betalactams|Penicillin_binding_protein_regulator|BLAR,betalactams,Penicillin binding protein regulator,BLAR
MEG_1303|Drugs|betalactams|Penicillin_binding_protein_regulator|BLAR,betalactams,Penicillin binding protein regulator,BLAR
MEG_1304|Drugs|betalactams|Penicillin_binding_protein_regulator|BLAR,betalactams,Penicillin binding protein regulator,BLAR
MEG_1305|Drugs|betalactams|Class_A_betalactamases|BLAS,betalactams,Class A betalactamases,BLAS
MEG_1306|Drugs|betalactams|Class_A_betalactamases|BLASGM,betalactams,Class A betalactamases,BLASGM
MEG_1307|Drugs|betalactams|Class_A_betalactamases|BLAZ,betalactams,Class A betalactamases,BLAZ
MEG_1308|Drugs|betalactams|Class_A_betalactamases|BLAZ,betalactams,Class A betalactamases,BLAZ
MEG_1309|Drugs|betalactams|Class_A_betalactamases|BLAZ,betalactams,Class A betalactamases,BLAZ
MEG_131|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,Aminoglycosides,Aminoglycoside N-acetyltransferases,AAC6-PRIME
MEG_1310|Drugs|betalactams|Class_A_betalactamases|BLAZ,betalactams,Class A betalactamases,BLAZ
MEG_1311|Drugs|betalactams|Class_A_betalactamases|BLAZ,betalactams,Class A betalactamases,BLAZ
MEG_1312|Drugs|betalactams|Class_A_betalactamases|BLAZ,betalactams,Class A betalactamases,BLAZ
MEG_1313|Drugs|betalactams|Class_A_betalactamases|BLAZ,betalactams,Class A betalactamases,BLAZ
MEG_1314|Drugs|betalactams|Class_A_betalactamases|BLAZ,betalactams,Class A betalactamases,BLAZ
MEG_1315|Drugs|betalactams|Class_A_betalactamases|BLAZ,betalactams,Class A betalactamases,BLAZ
MEG_1316|Drugs|betalactams|Class_A_betalactamases|BLAZ,betalactams,Class A betalactamases,BLAZ
MEG_1317|Drugs|betalactams|Class_A_betalactamases|BLAZ,betalactams,Class A betalactamases,BLAZ
MEG_1318|Drugs|betalactams|Class_A_betalactamases|BLAZ,betalactams,Class A betalactamases,BLAZ
MEG_1319|Drugs|betalactams|Class_A_betalactamases|BLAZ,betalactams,Class A betalactamases,BLAZ
MEG_132|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,Aminoglycosides,Aminoglycoside N-acetyltransferases,AAC6-PRIME
MEG_1320|Drugs|betalactams|Class_A_betalactamases|BLAZ,betalactams,Class A betalactamases,BLAZ
MEG_1321|Drugs|betalactams|Class_A_betalactamases|BLAZ,betalactams,Class A betalactamases,BLAZ
MEG_1322|Drugs|betalactams|Class_A_betalactamases|BLAZ,betalactams,Class A betalactamases,BLAZ
MEG_1323|Drugs|betalactams|Class_A_betalactamases|BLAZ,betalactams,Class A betalactamases,BLAZ
